"id","data","content"
17832,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339046"",""recurso"":""000000282000,00"",""nroSequencial"":""000739"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339046"",""codFontRecursos"":""100"",""valorFonte"":""000000282000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000740"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17833,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339047"",""recurso"":""000000005000,00"",""nroSequencial"":""000741"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339047"",""codFontRecursos"":""100"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000742"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17834,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339048"",""recurso"":""000000001000,00"",""nroSequencial"":""000743"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339048"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000744"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17835,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339049"",""recurso"":""000000100000,00"",""nroSequencial"":""000745"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339049"",""codFontRecursos"":""100"",""valorFonte"":""000000100000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000746"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17836,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339091"",""recurso"":""000000002000,00"",""nroSequencial"":""000747"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339091"",""codFontRecursos"":""100"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000748"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17837,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339092"",""recurso"":""000000005000,00"",""nroSequencial"":""000749"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339092"",""codFontRecursos"":""100"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000750"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17838,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339093"",""recurso"":""000000006000,00"",""nroSequencial"":""000751"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339093"",""codFontRecursos"":""100"",""valorFonte"":""000000006000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000752"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17839,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339096"",""recurso"":""000000075000,00"",""nroSequencial"":""000753"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339096"",""codFontRecursos"":""100"",""valorFonte"":""000000075000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000754"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17840,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339197"",""recurso"":""000000120000,00"",""nroSequencial"":""000755"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""339197"",""codFontRecursos"":""100"",""valorFonte"":""000000120000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000756"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17841,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""449051"",""recurso"":""000000005000,00"",""nroSequencial"":""000757"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""449051"",""codFontRecursos"":""100"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000758"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17842,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""449052"",""recurso"":""000000010000,00"",""nroSequencial"":""000759"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""137"",""codNaturezaDaDespesa"":""449052"",""codFontRecursos"":""100"",""valorFonte"":""000000010000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000760"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17843,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319011"",""recurso"":""000008500000,00"",""nroSequencial"":""000761"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319011"",""codFontRecursos"":""110"",""valorFonte"":""000008500000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000762"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17844,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319013"",""recurso"":""000001000000,00"",""nroSequencial"":""000763"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319013"",""codFontRecursos"":""110"",""valorFonte"":""000001000000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000764"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17845,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319094"",""recurso"":""000000200000,00"",""nroSequencial"":""000765"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319094"",""codFontRecursos"":""110"",""valorFonte"":""000000200000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000766"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17846,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319096"",""recurso"":""000000005000,00"",""nroSequencial"":""000767"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319096"",""codFontRecursos"":""110"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000768"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17847,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319113"",""recurso"":""000000550000,00"",""nroSequencial"":""000769"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""319113"",""codFontRecursos"":""110"",""valorFonte"":""000000550000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000770"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17848,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""329021"",""recurso"":""000000005000,00"",""nroSequencial"":""000771"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""329021"",""codFontRecursos"":""110"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000772"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17849,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""329022"",""recurso"":""000000005000,00"",""nroSequencial"":""000773"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""329022"",""codFontRecursos"":""110"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000774"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17850,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339008"",""recurso"":""000000015000,00"",""nroSequencial"":""000775"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339008"",""codFontRecursos"":""110"",""valorFonte"":""000000015000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000776"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17851,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339014"",""recurso"":""000000005000,00"",""nroSequencial"":""000777"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339014"",""codFontRecursos"":""110"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000778"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17852,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339030"",""recurso"":""000008880000,00"",""nroSequencial"":""000779"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339030"",""codFontRecursos"":""110"",""valorFonte"":""000008880000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000780"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17853,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339033"",""recurso"":""000000005000,00"",""nroSequencial"":""000781"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339033"",""codFontRecursos"":""110"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000782"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17854,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339034"",""recurso"":""000000200000,00"",""nroSequencial"":""000783"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339034"",""codFontRecursos"":""110"",""valorFonte"":""000000200000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000784"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17855,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339036"",""recurso"":""000000100000,00"",""nroSequencial"":""000785"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339036"",""codFontRecursos"":""110"",""valorFonte"":""000000100000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000786"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17856,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339039"",""recurso"":""000018245000,00"",""nroSequencial"":""000787"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339039"",""codFontRecursos"":""110"",""valorFonte"":""000018245000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000788"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17857,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339040"",""recurso"":""000000050000,00"",""nroSequencial"":""000789"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339040"",""codFontRecursos"":""110"",""valorFonte"":""000000050000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000790"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17858,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339046"",""recurso"":""000001000000,00"",""nroSequencial"":""000791"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339046"",""codFontRecursos"":""110"",""valorFonte"":""000001000000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000792"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17859,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339047"",""recurso"":""000000400000,00"",""nroSequencial"":""000793"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339047"",""codFontRecursos"":""110"",""valorFonte"":""000000400000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000794"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17860,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339049"",""recurso"":""000000100000,00"",""nroSequencial"":""000795"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339049"",""codFontRecursos"":""110"",""valorFonte"":""000000100000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000796"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
17861,2025,"{""tipoRegistro"":""10"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339091"",""recurso"":""000000050000,00"",""nroSequencial"":""000797"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""4100"",""codOrgao"":""18"",""codUnidade"":""02"",""codFuncao"":""17"",""codSubFuncao"":""122"",""naturezaAcao"":""4"",""nroProjAtiv"":""197"",""codNaturezaDaDespesa"":""339091"",""codFontRecursos"":""110"",""valorFonte"":""000000050000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""000798"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
